dstport,protocol,tag
26082,tcp,email
38119,icmp,sv_P1
14833,udp,sv_P5
12766,udp,email
17487,icmp,sv_P4
36055,tcp,sv_P5
42432,icmp,sv_P5
47140,udp,sv_P2
64025,icmp,sv_P3
1147,tcp,sv_P3
38880,icmp,sv_P2
53635,tcp,email
56548,icmp,sv_P5
18348,tcp,sv_P1
34464,icmp,sv_P2
563,udp,sv_P4
878,tcp,sv_P4
2851,tcp,sv_P4
59113,icmp,email
49771,udp,sv_P4
55717,tcp,sv_P2
28969,tcp,sv_P4
28696,tcp,sv_P5
43506,udp,sv_P3
55086,udp,sv_P4
11403,udp,sv_P4
46168,tcp,sv_P5
27686,udp,email
32635,tcp,email
40831,icmp,sv_P2
40857,tcp,sv_P5
31290,udp,sv_P3
44836,udp,sv_P1
21592,udp,sv_P3
56613,tcp,sv_P5
23457,tcp,sv_P2
60084,tcp,sv_P2
19296,icmp,email
33785,icmp,sv_P2
19388,icmp,sv_P3
32017,tcp,email
17273,icmp,sv_P4
37972,udp,sv_P5
5696,tcp,sv_P2
47397,tcp,sv_P3
12580,udp,email
54932,icmp,sv_P4
48990,udp,sv_P2
65050,udp,sv_P5
20433,tcp,sv_P4
13064,tcp,sv_P5
65314,icmp,email
1882,icmp,sv_P2
47181,udp,sv_P2
53830,udp,sv_P4
1691,icmp,sv_P4
29569,udp,sv_P3
52271,tcp,sv_P3
61512,udp,sv_P5
21327,icmp,email
31791,icmp,sv_P5
23813,tcp,sv_P2
21300,tcp,email
9545,tcp,sv_P1
39312,icmp,sv_P2
8247,udp,sv_P3
14061,udp,email
52578,tcp,sv_P4
34446,icmp,sv_P4
27130,udp,sv_P3
6425,tcp,sv_P4
12420,udp,sv_P3
49545,icmp,sv_P5
42612,udp,sv_P5
60377,tcp,sv_P5
10797,tcp,sv_P4
20892,icmp,sv_P1
51114,udp,sv_P1
13225,icmp,sv_P4
13724,tcp,sv_P1
8526,udp,sv_P1
44719,icmp,sv_P2
58873,udp,sv_P3
60225,icmp,sv_P2
47992,icmp,sv_P3
28679,tcp,sv_P5
61793,tcp,sv_P4
9405,tcp,sv_P3
16381,icmp,sv_P1
21340,icmp,sv_P4
62666,udp,sv_P2
2904,tcp,sv_P2
11622,udp,sv_P4
3632,udp,sv_P4
49154,icmp,email
50807,tcp,sv_P2
33426,tcp,email
5842,icmp,sv_P1
54547,icmp,sv_P3
43299,icmp,sv_P4
62730,udp,sv_P2
28449,icmp,sv_P5
18652,icmp,email
4014,icmp,sv_P3
15096,udp,email
3510,tcp,sv_P3
47565,udp,sv_P2
31578,icmp,sv_P1
60949,tcp,sv_P3
971,tcp,sv_P3
5653,udp,email
57167,udp,sv_P4
17676,tcp,sv_P4
56345,udp,sv_P5
20844,icmp,sv_P3
35342,tcp,email
31038,tcp,sv_P4
3265,icmp,sv_P2
54893,tcp,sv_P3
55743,udp,sv_P1
985,udp,sv_P4
28283,udp,sv_P5
47012,tcp,email
52785,udp,sv_P5
41808,icmp,sv_P1
18926,icmp,sv_P3
36948,tcp,sv_P2
17548,tcp,email
411,icmp,sv_P3
17571,icmp,sv_P5
40638,udp,sv_P2
21478,icmp,sv_P3
36180,tcp,sv_P3
24572,udp,sv_P4
61123,tcp,sv_P3
50225,icmp,sv_P1
22419,icmp,sv_P5
42522,tcp,sv_P2
5058,tcp,sv_P3
51880,udp,sv_P2
2171,udp,sv_P2
38015,udp,sv_P1
37192,icmp,sv_P3
6939,icmp,sv_P4
17422,icmp,email
53232,icmp,sv_P4
19976,udp,sv_P5
1142,udp,sv_P1
59200,udp,sv_P4
37849,udp,sv_P2
15342,tcp,email
3906,icmp,sv_P5
23918,icmp,sv_P5
44934,tcp,sv_P4
47781,udp,sv_P2
23873,udp,sv_P5
46615,tcp,sv_P2
8157,tcp,sv_P1
6459,udp,sv_P5
56676,udp,sv_P2
56945,udp,email
14200,udp,sv_P2
57587,tcp,email
23291,icmp,sv_P5
27875,udp,sv_P2
26445,tcp,sv_P5
18824,tcp,sv_P5
36437,udp,sv_P4
7055,udp,sv_P2
5198,icmp,sv_P2
56230,tcp,sv_P1
8043,udp,sv_P1
25971,udp,sv_P1
17300,tcp,sv_P4
27812,udp,sv_P2
36136,tcp,email
57378,tcp,sv_P2
11191,tcp,sv_P5
14718,tcp,sv_P2
37767,udp,sv_P2
3197,udp,email
45079,icmp,sv_P4
5002,udp,sv_P4
47643,icmp,sv_P5
49607,tcp,sv_P2
22237,icmp,sv_P2
7776,udp,sv_P3
668,icmp,sv_P1
30462,tcp,sv_P5
43910,udp,sv_P1
48552,udp,sv_P5
14578,tcp,sv_P5
36587,tcp,sv_P1
37172,icmp,sv_P3
26279,icmp,sv_P2
40594,udp,sv_P4
28771,tcp,sv_P3
58744,udp,sv_P1
26931,icmp,sv_P1
54949,tcp,sv_P4
50733,udp,sv_P1
1135,udp,sv_P2
41663,tcp,sv_P3
48122,udp,email
16198,tcp,sv_P1
64778,icmp,sv_P3
22156,tcp,sv_P3
61750,tcp,sv_P4
39765,udp,sv_P3
58515,udp,sv_P3
48838,tcp,sv_P4
23139,udp,sv_P5
42276,tcp,sv_P1
31630,udp,sv_P1
39086,udp,sv_P2
4417,udp,email
46248,udp,sv_P4
25451,icmp,sv_P5
2728,icmp,sv_P3
20048,tcp,sv_P1
47073,udp,sv_P2
24871,tcp,sv_P4
59198,udp,sv_P1
7164,icmp,email
21283,udp,sv_P5
14636,udp,sv_P3
28092,icmp,sv_P5
22590,udp,sv_P3
2275,udp,sv_P2
56755,tcp,sv_P5
44620,udp,sv_P2
56500,icmp,email
21651,tcp,sv_P4
3954,udp,sv_P4
60010,tcp,sv_P3
44066,icmp,email
24322,icmp,email
42838,udp,sv_P4
38065,tcp,sv_P5
44603,tcp,sv_P2
62455,tcp,sv_P4
40816,tcp,email
15899,tcp,sv_P5
12436,udp,sv_P1
10759,icmp,sv_P3
18290,udp,sv_P2
29630,tcp,sv_P1
29205,tcp,sv_P5
34090,icmp,sv_P1
26738,tcp,sv_P5
15334,tcp,sv_P4
3333,udp,sv_P2
14284,tcp,sv_P2
57314,tcp,email
24746,udp,sv_P5
65086,udp,sv_P4
19044,tcp,sv_P1
34552,udp,sv_P4
57757,udp,sv_P5
61843,udp,email
57850,icmp,sv_P5
27824,icmp,email
12890,tcp,sv_P4
37590,tcp,sv_P2
55771,tcp,email
22010,tcp,sv_P3
24740,tcp,sv_P2
15741,tcp,sv_P2
53349,icmp,sv_P4
5926,tcp,sv_P5
13174,tcp,sv_P5
54860,tcp,sv_P1
20461,icmp,sv_P5
47413,tcp,sv_P4
41690,tcp,sv_P5
45900,icmp,email
20809,icmp,sv_P3
39454,tcp,sv_P1
1683,tcp,email
28062,udp,sv_P4
1378,icmp,sv_P4
62480,tcp,sv_P1
7100,tcp,sv_P2
28041,tcp,sv_P5
31329,icmp,sv_P1
59895,tcp,email
37018,tcp,sv_P5
5895,tcp,email
45765,tcp,sv_P5
46106,icmp,email
48072,icmp,sv_P4
60845,icmp,sv_P3
64393,udp,sv_P1
30566,udp,sv_P3
9465,udp,sv_P5
11471,udp,sv_P5
9487,udp,sv_P4
49849,icmp,email
33705,icmp,sv_P2
6360,tcp,email
48950,udp,sv_P3
35738,icmp,email
21747,icmp,sv_P2
58214,icmp,sv_P4
15525,udp,sv_P1
32460,tcp,sv_P2
27234,tcp,email
50859,tcp,sv_P3
24368,tcp,sv_P5
31675,icmp,sv_P3
58795,tcp,sv_P4
17442,icmp,sv_P4
9639,udp,sv_P3
37870,icmp,sv_P2
10067,icmp,sv_P1
21586,tcp,sv_P2
48781,icmp,email
29318,icmp,sv_P1
5510,udp,sv_P1
25125,udp,sv_P3
46551,tcp,sv_P3
31979,tcp,email
44267,icmp,sv_P3
45430,tcp,email
43369,tcp,sv_P1
22119,udp,email
14777,tcp,email
61668,icmp,sv_P5
31360,icmp,sv_P2
46871,tcp,sv_P3
16602,tcp,email
62808,icmp,sv_P1
64732,tcp,sv_P4
56437,icmp,sv_P5
36681,tcp,sv_P3
16851,tcp,sv_P4
51895,tcp,sv_P5
38337,udp,sv_P3
29924,icmp,email
40223,icmp,sv_P1
44603,udp,sv_P2
63374,icmp,sv_P4
15670,icmp,sv_P4
40908,icmp,sv_P4
33879,tcp,sv_P1
20895,udp,sv_P1
32184,udp,email
34859,udp,sv_P3
33883,icmp,sv_P2
46885,tcp,sv_P4
32623,tcp,sv_P3
5273,icmp,sv_P4
57381,udp,sv_P4
50988,tcp,sv_P1
2750,icmp,sv_P1
44334,udp,sv_P3
45297,tcp,sv_P3
42475,tcp,sv_P2
54733,icmp,email
26893,icmp,sv_P2
43012,udp,sv_P2
47384,tcp,sv_P5
62171,udp,sv_P4
9170,icmp,sv_P2
55203,udp,email
16681,icmp,sv_P1
16675,udp,sv_P5
61877,udp,sv_P1
22689,icmp,sv_P5
46399,tcp,sv_P3
1988,icmp,sv_P1
51720,udp,sv_P1
26271,icmp,sv_P2
51260,tcp,sv_P2
36392,icmp,email
20510,icmp,sv_P3
63495,tcp,sv_P3
26902,tcp,sv_P5
44991,tcp,sv_P4
61949,icmp,sv_P3
12945,icmp,email
5078,icmp,sv_P3
56569,udp,sv_P5
38843,udp,sv_P3
32453,icmp,sv_P1
34219,icmp,sv_P5
27178,tcp,sv_P1
22073,udp,sv_P5
37524,icmp,sv_P3
9817,tcp,sv_P4
3023,icmp,sv_P2
30930,tcp,sv_P5
52587,icmp,sv_P4
62711,tcp,sv_P2
255,icmp,sv_P3
16295,icmp,sv_P5
39251,tcp,sv_P1
15436,tcp,sv_P2
53831,icmp,sv_P3
42405,udp,sv_P3
12749,udp,email
7802,udp,sv_P1
31313,icmp,sv_P5
12414,tcp,email
23493,udp,sv_P3
64267,udp,email
19488,icmp,sv_P3
2051,udp,sv_P1
44066,tcp,sv_P2
62804,udp,sv_P3
19383,icmp,sv_P1
56713,udp,email
60226,tcp,email
49848,icmp,sv_P3
19994,icmp,email
8184,udp,sv_P4
13456,tcp,sv_P1
41440,tcp,email
41623,udp,sv_P5
25781,icmp,sv_P5
22395,tcp,sv_P5
55363,icmp,sv_P5
54190,tcp,sv_P4
9471,udp,sv_P5
45163,tcp,sv_P1
7178,icmp,sv_P5
48795,tcp,sv_P3
19955,tcp,sv_P3
53046,icmp,sv_P2
6181,icmp,sv_P3
16656,tcp,sv_P2
27048,udp,sv_P4
61095,udp,sv_P2
37822,icmp,sv_P5
30307,icmp,sv_P4
48817,icmp,sv_P4
55150,udp,sv_P5
47647,udp,email
59336,icmp,sv_P5
31224,udp,sv_P5
1216,icmp,sv_P1
25207,icmp,sv_P2
42529,tcp,sv_P4
17601,udp,sv_P4
24912,tcp,sv_P5
29125,icmp,sv_P4
29062,udp,email
16801,icmp,sv_P3
54021,icmp,sv_P2
31241,icmp,sv_P3
34226,icmp,sv_P5
9995,udp,sv_P3
33725,tcp,sv_P1
46523,icmp,sv_P1
61090,udp,email
44399,udp,sv_P3
36700,udp,sv_P4
46646,udp,sv_P3
30454,udp,sv_P1
43975,tcp,sv_P5
36669,udp,email
62867,icmp,sv_P5
50325,icmp,sv_P5
31896,udp,sv_P1
28273,tcp,sv_P3
50440,udp,sv_P5
49011,icmp,email
48280,tcp,sv_P1
25192,udp,sv_P4
47715,tcp,sv_P3
49813,icmp,sv_P1
37152,icmp,sv_P4
54917,udp,sv_P1
56582,tcp,email
35489,tcp,sv_P3
57800,udp,sv_P3
57761,udp,email
16744,udp,sv_P5
63081,udp,sv_P1
56834,icmp,email
10729,icmp,email
58524,udp,sv_P5
19728,udp,sv_P3
49151,udp,sv_P2
12014,tcp,sv_P4
43534,icmp,sv_P2
25422,icmp,sv_P1
61791,icmp,email
42744,udp,sv_P4
40019,tcp,email
52392,icmp,sv_P4
4474,udp,sv_P4
39496,tcp,sv_P2
13328,icmp,email
55879,icmp,sv_P1
32354,tcp,sv_P4
40019,tcp,email
28733,icmp,sv_P5
30549,tcp,email
57047,udp,email
25501,tcp,email
33180,udp,email
50015,icmp,email
13526,icmp,email
14585,tcp,sv_P3
2726,udp,sv_P5
52092,udp,sv_P3
60561,tcp,sv_P5
44817,icmp,sv_P1
3457,udp,sv_P1
2562,udp,sv_P2
26935,udp,sv_P4
34129,udp,sv_P4
23269,udp,sv_P4
22731,icmp,sv_P5
8753,icmp,sv_P1
6865,icmp,sv_P2
17532,tcp,sv_P1
59548,tcp,sv_P5
52825,udp,sv_P2
45979,tcp,email
39813,icmp,sv_P1
8933,tcp,sv_P3
43415,tcp,sv_P4
52769,tcp,sv_P2
12856,tcp,email
29462,udp,sv_P5
798,udp,sv_P2
34943,tcp,sv_P1
24874,tcp,sv_P4
15338,tcp,sv_P5
12281,tcp,sv_P2
32009,tcp,email
43362,icmp,sv_P1
49170,icmp,sv_P5
57001,icmp,email
45874,udp,sv_P2
591,icmp,sv_P4
35196,udp,sv_P2
17772,icmp,sv_P2
59221,udp,sv_P3
25834,icmp,email
38040,icmp,sv_P4
59902,icmp,sv_P2
33016,icmp,sv_P5
1848,udp,sv_P5
15853,udp,sv_P4
55619,icmp,sv_P4
49976,icmp,email
352,tcp,sv_P5
8022,tcp,sv_P2
54368,tcp,sv_P2
20154,icmp,email
60268,udp,sv_P1
47084,tcp,sv_P5
6055,udp,sv_P2
61529,udp,sv_P3
42884,udp,sv_P4
21451,udp,sv_P1
53202,tcp,sv_P1
49146,tcp,sv_P4
31405,tcp,sv_P4
50549,udp,sv_P2
52203,icmp,sv_P2
49927,udp,email
36843,icmp,sv_P3
26454,udp,sv_P5
26854,tcp,sv_P4
38246,icmp,email
5359,udp,sv_P3
2747,tcp,sv_P3
30251,icmp,email
47239,icmp,sv_P1
65156,udp,email
36518,udp,sv_P1
20398,tcp,sv_P3
47267,udp,sv_P2
61542,udp,sv_P3
13685,icmp,sv_P5
35036,udp,sv_P3
25684,udp,email
55787,udp,sv_P2
59638,udp,sv_P5
19738,tcp,sv_P4
41549,udp,email
35430,tcp,sv_P5
14355,tcp,sv_P1
63783,tcp,sv_P1
59663,icmp,sv_P1
8592,icmp,email
10004,tcp,sv_P3
60518,udp,sv_P3
60469,icmp,email
11240,icmp,sv_P4
2905,tcp,sv_P1
49928,tcp,sv_P1
58831,icmp,sv_P2
45676,icmp,email
59629,icmp,sv_P5
9674,udp,sv_P1
19445,icmp,sv_P3
22166,tcp,sv_P1
8475,udp,sv_P2
21794,udp,email
36578,icmp,sv_P5
10129,udp,sv_P2
51987,udp,sv_P2
3626,tcp,sv_P4
1557,icmp,sv_P3
37234,udp,sv_P3
19171,icmp,sv_P2
60878,tcp,sv_P1
2524,udp,sv_P2
48005,tcp,sv_P3
56325,udp,sv_P1
61933,tcp,email
6119,icmp,sv_P4
45453,icmp,sv_P1
25874,icmp,sv_P3
27389,tcp,sv_P2
24602,icmp,sv_P1
9972,icmp,sv_P5
54747,udp,sv_P5
31307,udp,sv_P1
15885,icmp,sv_P5
59742,icmp,sv_P5
31797,udp,sv_P4
45704,udp,sv_P4
4376,tcp,sv_P3
25960,udp,email
10717,icmp,sv_P5
35511,icmp,sv_P3
18424,tcp,sv_P4
1063,icmp,sv_P5
10288,udp,sv_P2
50121,tcp,email
25234,udp,email
384,icmp,sv_P1
27377,udp,sv_P4
4487,tcp,sv_P1
46059,udp,email
27362,tcp,sv_P2
33740,icmp,sv_P4
6485,udp,sv_P2
61390,udp,sv_P2
40532,icmp,sv_P3
22399,icmp,email
14597,icmp,sv_P3
34817,tcp,email
23633,udp,sv_P4
48396,tcp,sv_P2
11864,tcp,sv_P1
27534,udp,sv_P3
12853,icmp,sv_P1
8668,udp,sv_P3
17712,icmp,email
15119,udp,sv_P1
11402,udp,sv_P3
10897,udp,sv_P2
39496,tcp,sv_P5
48993,udp,sv_P2
63372,icmp,sv_P1
18887,tcp,sv_P1
24745,icmp,sv_P5
20632,icmp,sv_P1
57356,udp,sv_P2
8557,icmp,sv_P3
15270,tcp,sv_P3
53343,tcp,sv_P5
20495,icmp,sv_P5
31540,icmp,sv_P1
59264,tcp,sv_P3
2658,icmp,sv_P1
44979,udp,sv_P3
44570,tcp,email
58479,udp,sv_P3
27229,udp,sv_P1
29063,tcp,email
25788,tcp,sv_P1
63533,udp,sv_P2
23918,udp,sv_P4
10570,tcp,sv_P1
29915,icmp,sv_P2
40345,icmp,sv_P3
19258,icmp,sv_P5
11546,icmp,sv_P2
27067,icmp,sv_P3
5880,icmp,sv_P5
39652,tcp,email
60974,icmp,sv_P2
3177,tcp,sv_P3
9521,udp,sv_P2
24058,icmp,sv_P2
53932,tcp,sv_P4
61193,udp,sv_P4
12450,icmp,sv_P4
61091,tcp,sv_P2
64869,tcp,sv_P3
123,tcp,sv_P3
20094,icmp,sv_P5
4233,tcp,email
16102,udp,sv_P4
47738,udp,sv_P2
29676,tcp,sv_P5
20422,udp,sv_P3
2051,udp,sv_P2
2571,tcp,sv_P5
33381,tcp,sv_P5
55539,icmp,sv_P3
48272,udp,sv_P4
44612,icmp,sv_P1
29050,icmp,sv_P4
31765,tcp,email
25066,tcp,sv_P4
458,icmp,sv_P2
13430,icmp,sv_P3
29768,udp,sv_P5
3200,icmp,sv_P1
3690,icmp,sv_P5
57576,udp,sv_P5
19450,udp,sv_P4
56732,tcp,email
23640,udp,sv_P1
51374,udp,sv_P2
31411,udp,sv_P3
31503,icmp,email
7609,udp,sv_P5
65533,udp,sv_P1
11169,tcp,sv_P4
4973,icmp,sv_P5
398,tcp,sv_P5
40908,udp,sv_P1
24206,icmp,sv_P4
576,icmp,sv_P2
22803,tcp,sv_P4
50655,tcp,sv_P4
50722,tcp,sv_P2
50865,tcp,sv_P4
26231,udp,sv_P3
61516,icmp,sv_P1
22407,udp,sv_P3
19284,tcp,email
55871,udp,sv_P3
15651,icmp,sv_P3
20807,tcp,sv_P1
59918,icmp,sv_P3
24621,icmp,sv_P4
51007,tcp,email
53112,icmp,sv_P4
2451,udp,sv_P4
4331,tcp,sv_P2
2453,tcp,sv_P3
43603,icmp,sv_P2
43711,tcp,sv_P1
50115,icmp,sv_P1
21190,icmp,sv_P3
51484,tcp,sv_P2
61627,tcp,sv_P2
21273,icmp,sv_P5
42315,udp,sv_P1
61213,icmp,sv_P2
13196,icmp,sv_P3
17563,tcp,sv_P5
51181,tcp,sv_P3
55015,udp,sv_P2
12305,udp,sv_P4
46601,icmp,sv_P3
41441,udp,sv_P5
7275,icmp,sv_P1
38555,udp,sv_P3
33800,udp,email
32472,tcp,sv_P4
32413,icmp,sv_P4
53081,icmp,email
30108,icmp,sv_P2
38638,tcp,sv_P2
32418,tcp,sv_P5
1748,icmp,sv_P2
21985,tcp,sv_P1
8942,icmp,sv_P4
50435,udp,sv_P4
9660,udp,sv_P5
6299,tcp,email
40585,udp,sv_P1
51383,icmp,sv_P5
14401,tcp,sv_P1
47774,udp,sv_P5
19085,tcp,sv_P4
24840,tcp,sv_P1
62231,icmp,email
27225,udp,sv_P5
24521,tcp,sv_P2
50472,icmp,sv_P5
11843,tcp,sv_P4
19093,tcp,sv_P5
17722,tcp,sv_P4
46908,udp,sv_P1
16919,tcp,sv_P3
8829,udp,sv_P3
32292,tcp,sv_P2
18437,icmp,sv_P5
15888,tcp,email
13421,tcp,sv_P5
28592,tcp,sv_P4
56116,udp,sv_P3
62265,udp,sv_P1
58728,tcp,sv_P4
20170,icmp,sv_P4
52805,tcp,sv_P5
41526,tcp,sv_P1
37853,icmp,email
15192,tcp,sv_P5
30529,udp,sv_P4
32584,icmp,sv_P3
46523,tcp,sv_P5
39394,tcp,sv_P4
4562,udp,sv_P3
19284,tcp,sv_P2
47646,udp,sv_P5
32205,tcp,sv_P3
50893,icmp,sv_P2
61494,udp,sv_P4
30997,icmp,sv_P4
13274,tcp,sv_P5
53240,tcp,email
39787,tcp,email
37756,tcp,sv_P4
62016,icmp,sv_P3
35252,icmp,sv_P5
20477,udp,sv_P1
22751,tcp,email
25286,icmp,sv_P5
53415,udp,sv_P1
4772,udp,sv_P1
25396,udp,sv_P5
50620,udp,sv_P3
15554,icmp,sv_P3
7959,udp,sv_P3
25466,udp,sv_P4
2715,icmp,email
55882,tcp,sv_P1
24697,icmp,email
52396,udp,sv_P1
29422,tcp,sv_P2
60708,udp,email
17920,icmp,sv_P2
24944,udp,sv_P5
56945,tcp,sv_P2
1114,udp,sv_P5
4178,icmp,sv_P5
16486,udp,sv_P2
45080,icmp,sv_P2
27468,icmp,sv_P4
23108,tcp,sv_P3
12881,tcp,sv_P4
452,tcp,sv_P1
16292,icmp,sv_P5
28274,udp,sv_P2
50357,icmp,sv_P2
14053,icmp,sv_P4
1858,udp,email
18588,tcp,email
56074,icmp,sv_P3
48456,icmp,sv_P1
4328,tcp,sv_P5
518,udp,sv_P2
48309,tcp,sv_P4
60808,icmp,sv_P1
10138,icmp,sv_P3
10450,udp,sv_P5
28324,tcp,sv_P1
13085,icmp,sv_P2
16140,tcp,sv_P5
464,udp,email
15686,udp,email
28129,tcp,sv_P4
61622,icmp,email
29782,icmp,sv_P5
62211,tcp,sv_P5
61099,icmp,sv_P3
26652,icmp,sv_P2
4261,tcp,sv_P1
47920,udp,sv_P1
5694,udp,sv_P2
54531,tcp,sv_P4
33444,icmp,sv_P3
18378,udp,sv_P4
24309,tcp,email
1030,tcp,sv_P1
22818,icmp,sv_P5
54281,udp,sv_P4
26372,tcp,email
3510,icmp,sv_P1
36981,udp,sv_P2
41338,udp,sv_P3
54120,udp,email
55704,icmp,sv_P3
6349,tcp,sv_P4
60161,udp,sv_P1
60023,udp,email
62982,icmp,sv_P3
34862,tcp,sv_P3
46533,udp,sv_P2
27355,icmp,sv_P1
38715,udp,sv_P3
3427,icmp,sv_P5
52153,udp,sv_P2
11222,udp,sv_P5
47839,udp,sv_P4
19788,udp,sv_P1
29586,udp,sv_P5
50338,udp,sv_P4
5325,udp,sv_P5
46166,udp,sv_P5
40295,udp,email
50622,udp,sv_P4
62865,tcp,sv_P4
55264,udp,sv_P5
6904,tcp,sv_P4
40244,icmp,sv_P3
31024,icmp,sv_P4
33266,tcp,sv_P2
37902,icmp,sv_P1
11066,tcp,sv_P3
44241,udp,sv_P5
9730,udp,sv_P4
39045,tcp,sv_P5
43422,udp,sv_P2
56886,tcp,sv_P3
2223,udp,sv_P2
21096,udp,email
28457,udp,sv_P1
19345,tcp,sv_P4
5160,tcp,email
32131,icmp,email
43051,icmp,sv_P2
30003,tcp,sv_P4
30841,udp,sv_P5
7610,icmp,email
26148,tcp,sv_P1
45593,tcp,sv_P2
38298,icmp,sv_P2
37520,udp,email
65372,udp,email
50625,udp,sv_P4
8616,icmp,sv_P4
30852,udp,sv_P4
35773,tcp,sv_P2
32377,udp,sv_P2
55696,udp,sv_P2
48376,udp,sv_P2
37199,udp,sv_P4
30763,tcp,sv_P2
61714,icmp,sv_P2
42470,icmp,sv_P4
32525,icmp,sv_P5
24492,icmp,email
64207,udp,sv_P3
57679,udp,sv_P1
39571,icmp,email
56458,udp,sv_P2
61073,icmp,sv_P3
16889,tcp,email
41591,icmp,sv_P1
56169,tcp,sv_P2
50452,udp,sv_P3
34628,tcp,sv_P3
54910,udp,email
49068,udp,sv_P5
62819,tcp,sv_P4
45807,icmp,sv_P2
37878,udp,sv_P1
22180,tcp,sv_P4
35059,tcp,sv_P5
62499,icmp,email
45023,tcp,sv_P1
4893,tcp,sv_P3
44085,udp,sv_P5
46398,tcp,sv_P4
61461,tcp,sv_P4
10845,tcp,sv_P4
43365,udp,sv_P4
61949,udp,sv_P1
34484,icmp,sv_P1
62855,udp,email
17989,udp,sv_P5
24310,tcp,sv_P5
57287,icmp,sv_P1
47582,udp,sv_P5
11650,tcp,sv_P3
25530,icmp,sv_P4
44481,tcp,sv_P3
61561,icmp,sv_P2
8954,udp,sv_P3
14871,udp,sv_P4
12118,icmp,sv_P2
56600,udp,sv_P4
52954,icmp,sv_P3
39962,udp,email
22546,udp,sv_P3
44227,udp,email
65285,icmp,sv_P4
63811,icmp,sv_P1
53459,tcp,sv_P4
51022,tcp,sv_P5
34573,udp,sv_P4
23072,tcp,sv_P2
2430,icmp,sv_P5
7093,tcp,sv_P4
25751,tcp,sv_P4
44206,tcp,sv_P3
12627,tcp,sv_P5
37020,tcp,sv_P2
26378,tcp,sv_P5
65501,icmp,sv_P5
36179,udp,sv_P3
16749,udp,sv_P5
30859,udp,email
35471,tcp,sv_P1
55635,udp,email
45052,icmp,sv_P5
769,udp,sv_P2
51941,udp,sv_P2
52455,icmp,sv_P2
47615,tcp,sv_P5
37687,udp,email
23834,tcp,sv_P4
5464,tcp,sv_P4
21143,tcp,sv_P1
22025,icmp,sv_P2
24834,icmp,sv_P1
53560,tcp,sv_P3
44036,tcp,sv_P1
25943,tcp,sv_P1
63868,udp,email
2948,icmp,email
19975,icmp,email
15638,icmp,sv_P5
32141,icmp,sv_P5
12988,icmp,sv_P3
64195,udp,sv_P2
25673,udp,sv_P2
48349,icmp,sv_P2
40220,udp,sv_P1
32152,icmp,sv_P3
2720,icmp,sv_P4
7379,udp,sv_P3
60748,icmp,sv_P1
6135,tcp,sv_P1
38790,icmp,sv_P1
21318,icmp,sv_P2
22532,icmp,sv_P2
14440,udp,sv_P2
58986,icmp,email
22290,icmp,sv_P3
31159,icmp,sv_P3
35860,icmp,sv_P3
8463,tcp,sv_P1
22807,icmp,sv_P2
55258,udp,sv_P4
60294,udp,email
43485,udp,sv_P4
43790,udp,sv_P1
59867,udp,sv_P3
7101,udp,sv_P5
34209,tcp,sv_P3
61249,icmp,email
7781,tcp,email
9992,icmp,sv_P1
46079,udp,sv_P4
36446,icmp,sv_P5
45198,tcp,sv_P2
44991,icmp,sv_P1
33917,udp,sv_P1
54153,udp,email
60371,udp,sv_P1
17226,udp,sv_P4
13476,udp,sv_P4
48711,udp,email
30244,icmp,email
36779,udp,sv_P3
57892,icmp,sv_P3
27374,udp,sv_P5
20465,icmp,sv_P3
43685,tcp,sv_P2
1332,tcp,sv_P1
18698,tcp,sv_P1
53457,tcp,sv_P2
26204,tcp,sv_P4
2156,tcp,sv_P4
37592,tcp,sv_P4
26709,tcp,sv_P3
13893,tcp,sv_P3
7144,tcp,sv_P3
49701,icmp,sv_P2
40390,tcp,sv_P1
28972,tcp,sv_P3
11492,icmp,sv_P2
51378,udp,sv_P2
14184,udp,sv_P2
40215,udp,sv_P4
27098,udp,email
5461,tcp,sv_P1
12949,icmp,email
29689,icmp,sv_P1
14663,udp,sv_P4
52031,udp,sv_P2
24674,tcp,sv_P5
12401,tcp,sv_P2
55620,tcp,sv_P2
9447,tcp,sv_P4
56651,icmp,sv_P5
38309,udp,sv_P2
33210,udp,sv_P3
14940,icmp,sv_P5
53403,icmp,sv_P2
44890,icmp,sv_P1
64647,tcp,sv_P1
6593,tcp,sv_P3
8762,tcp,sv_P4
16146,icmp,sv_P4
45320,icmp,sv_P1
36435,icmp,sv_P1
31928,tcp,sv_P3
55576,udp,sv_P2
8627,tcp,sv_P1
13826,udp,sv_P2
31030,tcp,sv_P5
53814,tcp,email
56556,tcp,sv_P1
17839,tcp,sv_P1
41812,icmp,sv_P2
60477,udp,sv_P3
43382,udp,sv_P2
57996,udp,email
17956,icmp,sv_P3
11811,icmp,sv_P1
11382,tcp,sv_P1
15326,udp,sv_P3
46266,udp,sv_P1
21574,icmp,sv_P1
23308,icmp,sv_P5
23977,udp,email
27570,udp,sv_P5
13574,icmp,sv_P4
14033,tcp,sv_P2
44858,udp,sv_P5
16450,tcp,sv_P3
55472,udp,sv_P5
14990,tcp,sv_P4
43838,icmp,sv_P4
4686,icmp,sv_P3
17897,icmp,sv_P3
9403,icmp,sv_P4
20969,icmp,sv_P5
8035,tcp,sv_P1
26699,tcp,sv_P3
42315,tcp,sv_P1
28551,tcp,sv_P4
29888,udp,email
25157,tcp,sv_P4
